spotify_id,name,artists,popularity,is_explicit,duration,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
54tBIDmNdxGp04gPNWCCbi,How Sweet (Instrumental),NewJeans,74,FALSE,219.013,How Sweet,2024/5/24,0.797,0.904,1,-4.327,1,0.0496,0.0168,0.55,0.13,0.556,125.018,4
1dhMTsEZz6ZEquGvmzVoHn,The Alchemy,Taylor Swift,47,FALSE,196.9,THE TORTURED POETS DEPARTMENT,2024/4/18,0.639,0.439,0,-8.656,1,0.0288,0.437,0,0.147,0.376,100.083,4
5RMTsrJkrtumtiIZjy7dL6,H.Y.B. (feat. Bas & Central Cee),"J. Cole, Bas, Central Cee",72,TRUE,234.586,Might Delete Later,2024/4/5,0.775,0.491,1,-7.395,0,0.297,0.366,0,0.117,0.309,139.897,4
27a8HLPwti6tmgQ6FR8aVI,DAUGHTER,Beyoncé,27,FALSE,203.851,COWBOY CARTER,2024/3/27,0.372,0.448,9,-10.04,0,0.0366,0.789,0,0.118,0.386,114.404,4
2GLWhy9iiO1wrLUF5l4FtJ,Slimed In,"Future, Metro Boomin",50,TRUE,194.906,WE DON'T TRUST YOU,2024/3/22,0.749,0.403,1,-8.395,0,0.135,0.103,0.000186,0.324,0.0619,118.153,4
2dyAiC9k6s0mWnMSQRQJGd,Psycho CEO,Yeat,70,TRUE,225.985,2093,2024/2/16,0.558,0.508,1,-8.791,1,0.0312,0.00868,0.000709,0.202,0.039,137.091,4
7GUhiAHLoVy1V8ucQuZ3CB,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna",20,TRUE,215.466,The Highlights (Deluxe),2024/2/9,0.854,0.668,1,-6.243,1,0.2,0.0604,0.0000839,0.382,0.833,99.018,4
1icgLGTpX2fQXKRe4D7w2b,BACK TO ME,"¥$, Kanye West, Ty Dolla $ign",30,TRUE,295.471,VULTURES 1,2024/2/9,0.809,0.788,1,-7.217,1,0.0889,0.00108,0,0.0625,0.344,95.637,4
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj",97,TRUE,222,Gata Only,2024/2/2,0.791,0.499,8,-8.472,0,0.0509,0.446,0.0000241,0.0899,0.669,99.986,4
4Xzq2WibDHR5Eufi21HlEZ,should've wore a bonnet,"21 Savage, Brent Faiyaz",59,TRUE,186.77,american dream,2024/1/12,0.607,0.754,7,-5.465,1,0.0714,0.041,0.00000132,0.344,0.419,144.994,4
1rBiNR61IhvbzeKwfs3AwE,Kool-Aid,Bring Me The Horizon,46,TRUE,228.47,Kool-Aid,2024/1/5,0.248,0.949,5,-3.451,0,0.241,0.000213,0.00000131,0.618,0.241,148.578,4
69phA1R4gmQsBFRQ3INW8C,ONE CALL,Rich Amiri,86,TRUE,121.399,Ghetto Fabulous,2023/11/17,0.65,0.539,1,-7.281,1,0.0561,0.00617,0.0000267,0.114,0.253,158.105,4
7AbqgE05nFl9qY4FRUiq2p,Shot Glass of Tears,Jung Kook,83,FALSE,167.246,GOLDEN,2023/11/3,0.507,0.394,6,-7.188,0,0.035,0.508,0,0.0825,0.164,77.955,4
64FzgoLZ3oXu2SriZblHic,Bad Blood (Taylor's Version),Taylor Swift,57,FALSE,211.103,1989 (Taylor's Version),2023/10/26,0.619,0.686,7,-6.369,1,0.164,0.0385,0,0.307,0.364,169.943,4
43y1WpBdnEy5TR9aZoSQL9,I Wish You Would (Taylor's Version),Taylor Swift,80,FALSE,207.65,1989 (Taylor's Version),2023/10/26,0.669,0.851,0,-6.526,1,0.0432,0.00357,0.0000104,0.0676,0.541,118.026,4
6ezYHltHYhuJckdCsYsRJI,Either Way,IVE,79,FALSE,166.946,Either Way,2023/9/25,0.701,0.588,8,-4.059,0,0.0475,0.461,0,0.24,0.394,123.078,4
1H3qOzheTPhE7aVvJOWfvA,美しい鰭,SPITZ,73,FALSE,211.92,ひみつスタジオ,2023/5/17,0.545,0.913,1,-3.565,1,0.0298,0.0107,0.00029,0.245,0.747,98.047,4
5Hfnps0jaWFpYg55WOPexG,Alone,Jimin,79,FALSE,211.25,FACE,2023/3/24,0.593,0.446,0,-7.776,0,0.0266,0.283,0,0.119,0.168,102.057,4
5mHdCZtVyb4DcJw8799hZp,Escapism.,"RAYE, 070 Shake",85,TRUE,272.373,My 21st Century Blues,2023/2/3,0.538,0.742,2,-5.355,1,0.114,0.138,0.0000467,0.0934,0.25,96.107,4
0KWnRv3wxjltYVB3MqjNd2,Without You,高爾宣 OSN,68,FALSE,175.5,#osnrap,2019/4/30,0.669,0.698,11,-4.613,1,0.091,0.573,0,0.102,0.286,80.003,4
3m0y8qLoznUYi73SUBP8GI,Ghostbusters,Ray Parker Jr.,78,FALSE,245.253,Ghostbusters (Original Motion Picture Soundtrack) [2016],2016/7/15,0.788,0.846,4,-5.017,1,0.0372,0.0103,0.000281,0.26,0.738,115.636,4
27RYrbL6S02LNVhDWVl38b,Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",92,FALSE,214.333,Signature Box,2010/10/5,0.321,0.64,2,-10.023,1,0.0324,0.28,0,0.718,0.414,146.172,3
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,85,FALSE,295.533,X&Y,2005/6/7,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4
5GGTgkmfEzkhAfmG0hxXk9,Champagne Supernova,Oasis,44,FALSE,449.506,(WHAT'S THE STORY) MORNING GLORY?,1995/1/1,0.307,0.873,2,-2.309,1,0.0389,0.226,0.00496,0.365,0.12,150.397,4
62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,78,FALSE,203.573,Sweet Caroline,1969/6/6,0.529,0.127,11,-16.066,1,0.0274,0.614,0.000133,0.237,0.579,63.05,4
0pvZCv4JOS5WBu7JITYef6,I Hope You Find Your Way Home,"Tyler, The Creator",72,TRUE,269.704,CHROMAKOPIA,2024/10/28,0.621,0.596,4,-4.35,1,0.0607,0.294,0.0000553,0.134,0.207,112.188,4
1xmvq1fYLs9TEgikaFilGW,Thick Of It (feat. Trippie Redd),"KSI, Trippie Redd",75,FALSE,160.842,Thick Of It (feat. Trippie Redd) / Low,2024/10/3,0.588,0.826,11,-3.733,0,0.0485,0.0768,0,0.327,0.648,145.825,4
6pf7fmrtYcA4WpqTksuh68,SKI,Future,69,TRUE,147.592,MIXTAPE PLUTO,2024/9/20,0.816,0.561,11,-7.566,1,0.293,0.0801,0.00000274,0.231,0.111,135.028,3
2vt1UH1cjwwDFCeo7qS5VN,Dear ex-girlfriends,Koresawa,34,FALSE,248.613,Dear ex-girlfriends,2024/9/4,0.651,0.844,1,-4.663,0,0.0365,0.0417,0,0.209,0.759,121.974,4
0H3RFIhXuuRoQyNKYdvSbn,元彼女のみなさまへ,Koresawa,68,FALSE,248.613,元彼女のみなさまへ,2024/9/4,0.651,0.844,1,-4.663,0,0.0365,0.0417,0,0.209,0.759,121.974,4
4Kd9tBUgpXv26OfR6ugBv1,Finer Things (Feat. Hank Williams Jr.),"Post Malone, Hank Williams, Jr.",41,FALSE,185.533,F-1 Trillion,2024/8/16,0.629,0.937,5,-3.477,0,0.0378,0.00519,0,0.389,0.649,123.968,4
7raKnLKyQSatDiVVpiZDds,忘れてください,ヨルシカ,72,FALSE,218.834,忘れてください,2024/7/13,0.805,0.405,0,-10.078,1,0.203,0.523,0.00246,0.0753,0.688,78.026,4
50No7LiVffAJCWIChZodmU,Lucifer,"Eminem, Sly Pyper",63,TRUE,261.758,The Death of Slim Shady (Coup De Grâce),2024/7/12,0.665,0.808,0,-3.983,1,0.347,0.0474,0,0.335,0.557,79.144,4
2OcpUR9GG6jOv6OXhFrUda,The Great American Bar Scene,Zach Bryan,66,FALSE,216.72,The Great American Bar Scene,2024/7/4,0.392,0.405,11,-9.279,1,0.0388,0.51,0.0988,0.369,0.279,141.192,3
4MXzdffMz78GLlLM7mDa9v,The Man He Sees in Me,Luke Combs,54,FALSE,165.058,Fathers & Sons,2024/6/14,0.584,0.427,1,-8.685,1,0.0314,0.502,0.00000461,0.114,0.535,82.03,4
4w2GLmK2wnioVnb5CPQeex,360,Charli xcx,88,TRUE,133.805,BRAT,2024/6/7,0.857,0.62,0,-8.13,1,0.0472,0.646,0.244,0.0934,0.796,120.042,4
7JxPQzxhJSsBBNu1D76ig2,JEALOUSYVALHALLA,YANGHONGWON,36,FALSE,148.2,SLOWMO,2024/5/24,0.883,0.699,4,-3.758,0,0.0708,0.468,0.000701,0.0763,0.54,98.013,4
45OflED18VsURGw2z0Y6Cv,Girls Never Die,tripleS,70,FALSE,187.92,<ASSEMBLE24>,2024/5/8,0.667,0.912,11,-2.704,0,0.104,0.154,0,0.351,0.675,95.031,4
2h3MDMf8sd9s4XIzpTBIjX,I Can Fix Him (No Really I Can),Taylor Swift,39,FALSE,156.297,THE TORTURED POETS DEPARTMENT,2024/4/18,0.658,0.255,6,-13.969,0,0.0471,0.761,0,0.179,0.328,106.935,4
2v1ivOOsgn64g5OywuH55L,The Smallest Man Who Ever Lived,Taylor Swift,80,TRUE,245.541,THE TORTURED POETS DEPARTMENT,2024/4/18,0.476,0.411,10,-9.004,1,0.0639,0.524,0,0.337,0.297,142.252,1
3koE8h6ORJ28j0xEPO4n6K,PROTECTOR,"Beyoncé, Rumi Carter",28,FALSE,184.399,COWBOY CARTER,2024/3/27,0.377,0.33,8,-9.476,1,0.0525,0.861,0,0.318,0.574,84.624,4
0ShUHmWaz48KgyjaOG7Tpv,ビビデバ,Hoshimachi Suisei,71,FALSE,165,ビビデバ,2024/3/23,0.667,0.818,6,-6.661,1,0.0457,0.0145,0.00000574,0.0781,0.919,119.97,4
57ELn9TPDIhrpl0dasS465,Claustrophobic,"Future, Metro Boomin",55,TRUE,222.053,WE DON'T TRUST YOU,2024/3/22,0.681,0.607,1,-5.815,1,0.259,0.0501,0.0000154,0.449,0.225,73.562,4
1EjIXKhNHI00ZLMRpS8iz8,The Code,Nemo,74,FALSE,180.141,The Code,2024/2/29,0.542,0.77,5,-3.852,0,0.147,0.215,0,0.0893,0.489,159.818,4
5NAOhPAZ57eFAXr3qatS6i,Breathe,Yeat,83,TRUE,170.847,2093,2024/2/16,0.771,0.541,11,-13,1,0.0612,0.0275,0.881,0.105,0.106,118.064,4
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,84,TRUE,124.444,Tell Ur Girlfriend,2024/2/7,0.866,0.741,7,-4.66,1,0.245,0.0933,0,0.0297,0.614,135.07,4
4w2Furap0ZzaiK4J14E9sR,Think U The Shit (Fart),Ice Spice,69,TRUE,141.639,Think U The Shit (Fart),2024/1/26,0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,4
3m5PgWSClkZ44vdFmPiqpq,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)","GroovyRoom, HUH YUNJIN, Crush",72,FALSE,179.146,Yes or No,2024/1/17,0.674,0.932,2,-2.921,1,0.0417,0.137,0.0000108,0.0934,0.469,130.986,4
1YXot2MLAG9sttepCtBRM7,踊り子,Vaundy,69,FALSE,229.328,replica,2023/11/15,0.712,0.517,7,-10.157,1,0.0533,0.826,0.8,0.0949,0.686,157.038,4
2ByBBvpR9b7IynvRmnG7kG,Clean (Taylor's Version),Taylor Swift,80,FALSE,271,1989 (Taylor's Version),2023/10/26,0.771,0.386,4,-8.917,1,0.0297,0.276,0.0000201,0.121,0.239,103.96,4
3G7MgLuWLzUJQflWOCDZit,Off The Record,IVE,78,FALSE,188.733,Off The Record,2023/10/6,0.767,0.745,10,-5.338,1,0.0449,0.101,0,0.192,0.842,107.984,4
3eP13S8D5m2cweMEg3ZDed,Virginia Beach,Drake,87,TRUE,251.094,For All The Dogs,2023/10/6,0.402,0.514,1,-7.322,0,0.0471,0.106,0,0.181,0.2,120.009,4
210JJAa9nJOgNa0YNrsT5g,GODS,"League of Legends, NewJeans",87,FALSE,220.878,GODS,2023/10/4,0.588,0.765,3,-5.914,0,0.0518,0.00685,0.0000323,0.2,0.492,145.988,4
7FOgcfdz9Nx5V9lCNXdBYv,Red Wine Supernova,Chappell Roan,88,TRUE,192.72,The Rise and Fall of a Midwest Princess,2023/9/22,0.657,0.82,9,-4.448,1,0.0441,0.0176,0,0.0847,0.709,124.041,4
5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,Xavi,96,TRUE,156.345,La Víctima,2023/8/17,0.778,0.835,11,-3.598,0,0.0767,0.152,0,0.109,0.666,140.082,4
3OdIiWnYRHPYtC313Z0Bwy,Face-off,Jimin,78,TRUE,229.627,FACE,2023/3/24,0.689,0.539,2,-7.671,0,0.048,0.178,0.0000145,0.106,0.239,119.949,4
0XEEIG7IVzJUdkCg6taS9d,一念之間,告五人,66,FALSE,287.634,帶你飛,2023/2/14,0.51,0.479,11,-9.007,1,0.0328,0.134,0.0000923,0.122,0.31,159.969,4
50xSycnGMDy0Wg5jJcOv3S,Rainbow,Lim Young Woong,63,FALSE,196.4,IM HERO,2022/5/2,0.641,0.889,8,-3.534,1,0.0541,0.0394,0,0.181,0.616,96.033,4
72OVnXDzugvrCU25lMi9au,"如果可以 - 電影""月老""主題曲",WeiBird,69,FALSE,274.4,"如果可以 (電影""月老""主題曲)",2021/11/5,0.54,0.54,3,-6.368,1,0.029,0.241,0,0.351,0.372,74.969,4
7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,94,FALSE,165.9,Everyday Is Christmas (Deluxe Edition),2018/11/1,0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957,3
4lIxdJw6W3Fg4vUIYCB0S5,Style,Taylor Swift,83,FALSE,231,1989,2014/10/27,0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019,4
6qn9YLKt13AGvpq9jfO8py,We Found Love,"Rihanna, Calvin Harris",84,FALSE,215.226,Talk That Talk,2011/11/18,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,4
02ePjHjIiszSYqeLykvpTN,She's Electric - Remastered,Oasis,61,FALSE,220.92,(What's The Story) Morning Glory? [Remastered],1995/10/2,0.487,0.909,9,-3.484,1,0.0463,0.159,0.00000127,0.304,0.51,125.422,4
4jJfa4mO5JjV9Tz2aAxE2M,Supersonic - Remastered,Oasis,66,FALSE,283.786,Definitely Maybe (Deluxe Edition Remastered),1994/1/1,0.359,0.913,9,-2.865,1,0.0391,0.0000631,0.0121,0.0954,0.589,104.058,4
11P4sSu6BH2lAbWk1sL6cK,Step Into Christmas - Remastered 1995,Elton John,85,FALSE,272.333,Caribou (Remastered 1995),1974/6/28,0.54,0.928,2,-6.252,1,0.0337,0.0887,0.0000111,0.314,0.796,140.419,4
2iNLH2YkRdplxPA09jndW6,ラッキーカラー,Aimyon,66,FALSE,218.58,猫にジェラシー,2024/9/11,0.612,0.853,7,-2.008,1,0.0291,0.0557,0.00000131,0.113,0.598,102.973,4
0io16MKpbeDIdYzmGpQaES,Embrace It,Ndotz,87,TRUE,104.418,Embrace It,2024/8/23,0.882,0.645,1,-7.233,1,0.0601,0.475,0.0000413,0.057,0.788,114.933,4
106vWgOc5xlj05wewZ2V4u,FIELD TRIP,"¥$, Kanye West, Ty Dolla $ign",71,TRUE,167.228,VULTURES 2,2024/8/3,0.721,0.682,11,-4.808,1,0.116,0.0534,0,0.0775,0.395,121.974,4
5In8B6Om5OKrhwBMB4tXSi,Fuel,"Eminem, JID",72,TRUE,213.646,The Death of Slim Shady (Coup De Grâce),2024/7/12,0.885,0.662,1,-5.139,1,0.142,0.121,0,0.109,0.117,137.981,4
41XsipI31N1fLKLVvWNuQC,Mechanical Bull,Zach Bryan,66,FALSE,208.946,The Great American Bar Scene,2024/7/4,0.423,0.404,0,-9.563,1,0.0388,0.393,0.00895,0.107,0.257,145.902,4
22DH8NChecsgPxDjA4pqer,Tough,"Quavo, Lana Del Rey",85,FALSE,188.828,Tough,2024/7/3,0.582,0.557,8,-7.981,0,0.101,0.452,0.0000187,0.121,0.211,84.989,4
4KWeGKChLKcnZsj3sIOSkW,Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",66,TRUE,284.892,Tobey (feat. Big Sean and BabyTron),2024/7/2,0.649,0.663,10,-9.059,0,0.229,0.263,0,0.144,0.208,139.023,4
2hrycoFU1mZw6YPvMcn8yC,KEHLANI,Jordan Adetunji,85,FALSE,122.36,KEHLANI,2024/6/24,0.645,0.634,10,-3.769,0,0.0341,0.158,0.00000378,0.0908,0.352,160.017,4
1qVOxNk88HMDXteLce4fyD,Set The Tone,aespa,57,FALSE,202.533,Armageddon - The 1st Album,2024/5/27,0.782,0.723,7,-4.094,1,0.0429,0.0272,0,0.196,0.669,99.121,4
41xGcFvQsGYQs0RDFvPfv3,はいよろこんで,Kocchi no Kento,72,FALSE,161.632,はいよろこんで,2024/5/27,0.784,0.682,11,-11.627,0,0.0692,0.0763,0.000101,0.317,0.826,147.054,4
6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,83,FALSE,210.95,Ain't No Love In Oklahoma (From Twisters: The Album),2024/5/16,0.487,0.658,5,-9.973,1,0.0296,0.00877,0.00777,0.1,0.282,142.18,4
1XvOEvWtfa879Wk1wKHZ1M,Cheers to youth,SEVENTEEN,62,FALSE,191.546,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',2024/4/29,0.668,0.819,6,-3.668,0,0.0486,0.136,0,0.113,0.491,103.967,4
3wmnP7CY38ajyGfZUZ6vce,Forget About Us,Perrie,42,FALSE,186.232,Forget About Us,2024/4/12,0.599,0.81,4,-2.46,1,0.0675,0.0861,0,0.303,0.774,139.961,4
4pKP9CQMrspu58JW0SUrSS,善良的我們,Tanya Chua,55,FALSE,235.764,《不夠善良的我們 : 戲劇音樂設計專輯》,2024/4/12,0.495,0.193,6,-9.329,1,0.0319,0.948,0.0000138,0.098,0.252,137.915,4
7sVbKoBdhXtYCEOO6qC1SN,We Still Don't Trust You,"Future, Metro Boomin, The Weeknd",74,TRUE,252.92,WE STILL DON'T TRUST YOU,2024/4/12,0.714,0.581,0,-6,0,0.0265,0.0614,0.0411,0.402,0.421,109.998,4
3aAnwyBJY9OLNLqSgd4fZU,Deja Vu,TOMORROW X TOGETHER,85,FALSE,171.427,minisode 3: TOMORROW,2024/4/1,0.357,0.572,5,-5.339,0,0.069,0.0811,0,0.145,0.238,162.844,4
5UcUppRaEIBMIHXiUFl7LI,SPAGHETTII,"Beyoncé, Linda Martell, Shaboozey",44,TRUE,158.477,COWBOY CARTER,2024/3/29,0.504,0.624,8,-7.444,1,0.428,0.476,0,0.0996,0.333,94.522,3
7pBcryEKcUEaWHwAu1wUyP,Magic Don Juan (Princess Diana),"Future, Metro Boomin",47,TRUE,220.733,WE DON'T TRUST YOU,2024/3/22,0.596,0.507,1,-5.719,0,0.227,0.0404,0.00000267,0.164,0.0988,139.194,4
2GquhrcHbl2zOnF5javAFp,Swan Song,LE SSERAFIM,67,FALSE,157.179,EASY,2024/2/19,0.709,0.628,3,-4.629,0,0.0263,0.325,0,0.246,0.59,90.038,4
4yreExU3eRNTe2iJz6X6k3,american dream,21 Savage,35,TRUE,63.415,american dream,2024/1/12,0.457,0.365,5,-12.612,1,0.224,0.483,0.000291,0.6,0.331,76.169,5
0OeTb9sIQTNq313HQHv9TM,春愁,Mrs. GREEN APPLE,44,FALSE,183.8,Inferno & More Hits,2023/12/1,0.719,0.436,10,-4.903,1,0.0401,0.0121,0,0.123,0.748,130.016,4
0VPFT123HKoQ2J6ipeDcI1,Standing Next to You (Usher Remix),"Jung Kook, USHER",81,FALSE,214.76,Standing Next to You (Usher Remix),2023/12/1,0.661,0.823,9,-4.329,0,0.127,0.0536,0,0.369,0.761,105.993,4
0HD8mbiPjp3o94X3EaZp0o,exes,Tate McRae,82,TRUE,159.4,exes,2023/11/17,0.838,0.569,5,-6.324,0,0.0621,0.152,0.000136,0.102,0.551,136.965,4
61Go3FTDYWfYCIOocJebUm,Kura Kura,Ado,67,FALSE,191.105,Kura Kura,2023/10/4,0.54,0.958,5,-4.26,1,0.0951,0.0492,0,0.308,0.652,93.852,4
7DSAEUvxU8FajXtRloy8M0,Flowers,Miley Cyrus,91,FALSE,200.6,Endless Summer Vacation,2023/8/18,0.706,0.691,0,-4.775,1,0.0633,0.0584,0.0000699,0.0232,0.632,118.048,4
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,96,FALSE,222.369,"What Was I Made For? [From The Motion Picture ""Barbie""]",2023/7/13,0.444,0.0911,0,-17.665,1,0.0307,0.959,0.00000105,0.098,0.142,78.403,4
4bz8Z7squfs2Yji2DwoujR,Asking,"Sonny Fodera, MK, Clementine Douglas",80,FALSE,191.59,Asking,2023/7/7,0.477,0.854,4,-5.274,0,0.0896,0.0213,0.0000167,0.19,0.395,126.965,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",98,FALSE,244.684,The Idol Episode 4 (Music from the HBO Original Series),2023/6/23,0.522,0.641,8,-6.287,1,0.0318,0.0545,0,0.162,0.202,87.51,4
2qg2jy3v50RwfV5FAqG3a2,Interlude : Dive,Jimin,76,FALSE,130.996,FACE,2023/3/24,0.284,0.495,0,-11.74,1,0.0421,0.789,0.835,0.0946,0.26,86.314,4
3RvdkNMcSy71m0aT6UF9Uf,水平線,back number,74,FALSE,288.013,ユーモア,2023/1/17,0.424,0.761,10,-3.526,1,0.0305,0.0103,0,0.145,0.424,145.816,4
65FftemJ1DbbZ45DUfHJXE,OMG,NewJeans,82,FALSE,212.253,NewJeans 'OMG',2023/1/2,0.804,0.771,9,-4.067,0,0.0433,0.357,0.00000307,0.108,0.739,126.956,4
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,91,FALSE,153.946,SOS,2022/12/8,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4
5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, Jung Kook, BTS",83,FALSE,154.486,CHARLIE,2022/10/6,0.881,0.592,2,-4.898,1,0.0324,0.619,0.0000132,0.0901,0.719,101.058,4
0F02KChKwbcQ3tk4q1YxLH,晴天,Jay Chou,66,FALSE,269.746,葉惠美,2003/7/31,0.547,0.567,7,-7.295,1,0.0242,0.276,0.000548,0.104,0.399,137.13,4
2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",90,FALSE,155.933,Greatest Christmas Songs,1999/8/20,0.724,0.276,7,-12.25,1,0.0599,0.76,0,0.116,0.718,112.874,4
5VhvD0AKRprEaFtPNKGBQR,Dumb & Poetic,Sabrina Carpenter,49,TRUE,133.478,Short n' Sweet,2024/8/23,0.471,0.389,7,-5.421,1,0.0264,0.772,0,0.247,0.238,78.092,3
0lJNSfWnwJMIh94Dv9jQUt,What Don't Belong To Me,Post Malone,40,FALSE,207.176,F-1 Trillion,2024/8/16,0.478,0.906,10,-5.278,1,0.0819,0.0908,0,0.145,0.552,169.986,4
1MC8JLPV4fbvVBqvGSLoDf,Who (Rock Remix),Jimin,66,FALSE,171.995,MUSE (WONDER ver.),2024/7/23,0.65,0.806,0,-3.546,0,0.0333,0.018,0,0.0889,0.755,115.986,4
0GqAWZe1A5ecKadZrHk6XH,Chk Chk Boom,Stray Kids,62,FALSE,148.051,ATE,2024/7/19,0.924,0.739,2,-2.705,1,0.125,0.159,0,0.0637,0.861,101.991,4
0DIcssPpatAMqFXLZCxZMN,Antichrist,Eminem,74,TRUE,314.226,The Death of Slim Shady (Coup De Grâce),2024/7/12,0.867,0.887,1,-3.198,1,0.3,0.0838,0.00000152,0.559,0.57,98.558,4
5NykvdFrH8mejmohWZvIWo,這麼多年 - 電影《我想和你在一起》插曲,陳華,62,FALSE,252,這麼多年 - 電影《我想和你在一起》插曲,2024/6/7,0.529,0.423,3,-7.368,1,0.0293,0.838,0,0.154,0.223,129.511,4
53pgU100GX5E2EDp50eIvZ,Jealousyvalhalla,YANGHONGWON,48,FALSE,148.186,Jealousyvalhalla,2024/5/17,0.877,0.723,4,-3.278,0,0.0582,0.492,0.00156,0.0822,0.578,98.01,4
1LLUoftvmTjVNBHZoQyveF,THE DINER,Billie Eilish,57,FALSE,186.346,HIT ME HARD AND SOFT,2024/5/17,0.857,0.386,1,-9.761,1,0.168,0.243,0.0931,0.111,0.661,125.017,4
2prqm9sPLj10B4Wg0wE5x9,BLUE,Billie Eilish,58,FALSE,343.12,HIT ME HARD AND SOFT,2024/5/17,0.349,0.337,7,-10.671,1,0.0407,0.29,0.172,0.139,0.0365,142.01,4
6IwmDRpswDujeciIBTiEOL,love hotel,leftovermax,83,FALSE,152.38,love hotel,2024/5/3,0.538,0.643,6,-14.373,1,0.0359,0.000452,0.884,0.219,0.222,126.004,4
1UlhrRvYzbHEyugEDspXUB,Clara Bow,Taylor Swift,42,FALSE,216.662,THE TORTURED POETS DEPARTMENT,2024/4/18,0.675,0.328,7,-10.987,1,0.0264,0.644,0.00149,0.106,0.249,104.021,4
0SdpzQRdK8BdSV57rn6AZZ,Drink N Dance,"Future, Metro Boomin",57,TRUE,220.626,WE STILL DON'T TRUST YOU,2024/4/12,0.764,0.602,7,-6.335,0,0.0559,0.177,0.00000417,0.127,0.341,124.875,4
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,89,FALSE,161.831,Fireworks & Rollerblades,2024/4/5,0.432,0.583,8,-4.682,1,0.0687,0.174,0,0.0933,0.544,181.489,4
7GDgpad2BQVuDUzaxHFakc,LIKE THAT,BABYMONSTER,77,FALSE,168.358,BABYMONS7ER,2024/4/1,0.871,0.5,11,-8.675,0,0.103,0.32,0.00000349,0.0672,0.76,101.959,4
7x5ziCOQFir0AQN8dFisK6,16 CARRIAGES,Beyoncé,26,FALSE,227.25,COWBOY CARTER,2024/3/27,0.525,0.456,1,-7.042,1,0.0798,0.382,0,0.167,0.342,126.691,4
2kFUlPHiyXAYMfE0fhoRS4,Click,ME:I,71,FALSE,165.253,Click,2024/3/25,0.746,0.926,7,-3.205,0,0.161,0.0147,0,0.065,0.52,141.047,4
1q1WpDkeFN3y9FlwZ1f440,Wildflower and Barley (feat. Allison Russell),"Hozier, Allison Russell",40,FALSE,222.177,Unheard,2024/3/22,0.445,0.429,7,-10.029,1,0.0477,0.33,0.000386,0.178,0.388,168.104,4
3QS9ZCtoSCJhmaJ7QNXSAS,act ii: date @ 8 (feat. Drake) - remix,"4batz, Drake",46,TRUE,231.338,act ii: date @ 8 (feat. Drake) [remix],2024/3/8,0.55,0.545,0,-9.304,1,0.163,0.318,0,0.0608,0.412,102.469,4
4JBZuPALOvU2PC8E7t02vY,如果爱忘了 - Live,"Silence Wang, 單依純",65,FALSE,245.394,如果爱忘了 (Live),2024/2/27,0.27,0.464,1,-7.66,1,0.0351,0.76,0,0.113,0.146,137.148,4
3IoAMvGFYzM05B64h7qmdf,PAPERWORK,"Kanye West, Ty Dolla $ign",78,TRUE,145.785,VULTURES 1,2024/2/9,0.742,0.488,8,-5.308,1,0.0551,0.0704,0.0000094,0.0821,0.186,120.811,4
0achc2JEdzkJQXRl0LbUox,Really Like You,Gyubin,68,FALSE,178.133,Really Like You,2024/1/17,0.676,0.709,8,-3.068,1,0.0658,0.241,0,0.122,0.81,103.979,4
